report_date,region,country,location_name,post_emergency,refugee_pop,persons_per_tap,liters_person_day,safe_water_perc,persons_per_shower,persons_per_toilet,toilets_per_HH_percentage,persons_per_hygiene_promoter
2019-06,Sub-Saharan Africa,Namibia,Osire,Post-emergency,4479,NA,19,NA,NA,NA,NA,NA
2019-06,Sub-Saharan Africa,Niger,Abala,Post-emergency,15139,226,17,NA,64,22,NA,15139
2019-06,Sub-Saharan Africa,Niger,Tabareybarey,Post-emergency,10648,201,21,NA,141,104,NA,10648
2019-06,Sub-Saharan Africa,Nigeria,Adagom,Post-emergency,9198,NA,0,100,NA,72,NA,NA
2019-06,Sub-Saharan Africa,Republic of Congo,Gamboma,Emergency,1358,NA,14,NA,20,20,NA,NA
2019-06,Sub-Saharan Africa,Rwanda,Gihembe,Post-emergency,12957,59,20,100,134,20,NA,99
2019-06,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,21030,188,12,100,129,39,NA,955
2019-06,Sub-Saharan Africa,Rwanda,Kiziba,Post-emergency,17055,51,20,67,174,43,NA,76
2019-06,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,60504,76,19,100,17,17,NA,504
2019-06,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,10435,87,20,100,38,24,NA,869
2019-06,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,14289,97,16,98,125,20,NA,113
2019-06,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,38640,68,25,86,NA,7,100,319
2019-06,Sub-Saharan Africa,South Sudan,Doro,Post-emergency,60916,94,21,100,NA,16,28,503
2019-06,Sub-Saharan Africa,South Sudan,Gendrassa,Post-emergency,17535,101,21,100,NA,8,56,501
2019-06,Sub-Saharan Africa,South Sudan,Kaya,Post-emergency,23238,67,33,100,NA,13,35,505
2019-06,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,33483,83,17,71,NA,11,30,492
2019-06,Sub-Saharan Africa,South Sudan,Yusuf Batil,Post-emergency,45763,89,26,100,NA,13,37,497
2019-06,Sub-Saharan Africa,Tanzania,Mtendeli,Post-emergency,35186,80,26,100,NA,7,41,950
2019-06,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,88122,80,21,100,6,12,44,753
2019-06,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,86019,105,21,100,NA,8,64,803
2019-06,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,60209,80,21,100,NA,9,54,912
2019-06,Sub-Saharan Africa,Uganda,Kyaka II,Emergency,94567,NA,8,NA,14,8,NA,NA
2019-06,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,89207,826,17,98,11,6,76,9911
2019-06,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,8027,617,22,100,13,10,68,891
2019-06,Sub-Saharan Africa,Uganda,Palorinya,Post-emergency,118773,106,8,NA,7,8,51,656
2019-06,Sub-Saharan Africa,Uganda,Rwamwanja,Post-emergency,68492,973,12,8,8,6,60,376
2019-06,Sub-Saharan Africa,Zimbabwe,Tongogara,Emergency,13009,NA,11,NA,NA,8,NA,NA
2019-05,Northern Africa,Algeria,Auserd,Post-emergency,18638,61,17,100,4,5,94,642
2019-05,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,23,100,4,5,94,331
2019-05,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,37,100,4,5,98,374
2019-05,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,12,100,5,5,88,1275
2019-05,Northern Africa,Algeria,Smara,Post-emergency,25389,98,10,100,5,5,87,1493
2019-05,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,12222,NA,14,0,16,16,NA,305
2019-05,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,25403,118,13,75,44,39,1,479
2019-05,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,13379,160,15,NA,16,16,NA,431
2019-05,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,13721,NA,10,NA,17,16,NA,490
2019-05,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,58315,1106,10,67,27,26,14,711
2019-05,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,7199,NA,15,0,23,14,NA,205
2019-05,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1226,NA,16,NA,9,10,NA,408
2019-05,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7197,145,9,100,8,8,38,359
2019-05,Latin America and the Caribbean,Colombia,Maicao,Emergency,350,NA,14,NA,50,12,NA,NA
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Bili,Post-emergency,9542,1193,6,NA,16,9,69,2385
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Biringi (Aru),Post-emergency,9207,NA,15,NA,28,22,19,1150
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Boyabu,Post-emergency,17182,NA,19,NA,35,29,13,4295
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,18029,NA,13,NA,45,32,12,4507
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Kaka (Dungu),Post-emergency,1063,NA,35,100,10,10,22,354
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Lusenda,Post-emergency,29609,98,21,27,23,16,26,1021
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Meri (Aba),Post-emergency,35132,NA,14,NA,19,21,14,3513
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Mole,Post-emergency,14857,531,13,100,34,23,14,3714
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Mulongwe (Baraka),Post-emergency,6791,82,13,28,8,7,47,485
2019-05,Sub-Saharan Africa,Democratic Republic of the Congo,Nambili (Doruma),Post-emergency,5853,NA,18,NA,23,18,23,1951
2019-05,Sub-Saharan Africa,Djibouti,Ali Adde,Post-emergency,15741,73,11,NA,56,10,35,NA
2019-05,Sub-Saharan Africa,Ethiopia,Adi Harush,Post-emergency,17000,89,15,100,35,11,56,850
2019-05,Sub-Saharan Africa,Ethiopia,Awbarre,Post-emergency,11894,104,20,50,NA,22,11,2378
2019-05,Sub-Saharan Africa,Ethiopia,Aysaita,Post-emergency,19050,141,17,100,67,26,40,3810
2019-05,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,17516,NA,15,100,6,6,77,1167
2019-05,Sub-Saharan Africa,Ethiopia,Berhale,Post-emergency,17323,100,8,100,37,20,37,1154
2019-05,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,42981,130,17,100,43,39,12,716
2019-05,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,42271,116,13,100,73,43,11,1625
2019-05,Sub-Saharan Africa,Ethiopia,Dollo Ado Transit Centre,Emergency,554,NA,18,NA,69,27,NA,NA
2019-05,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,39472,67,19,100,36,11,43,730
2019-05,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,8625,47,20,100,6,11,41,431
2019-05,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,51807,148,17,100,24,50,10,1671
2019-05,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,51409,113,18,100,25,9,57,856
2019-05,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,48275,163,17,100,28,20,19,804
2019-05,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,NA,0,NA,NA,0,0,NA,0
2019-05,Sub-Saharan Africa,Ethiopia,Mai Aini,Post-emergency,15742,94,16,100,25,9,64,749
2019-05,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,34784,142,21,100,28,17,22,579
2019-05,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,80781,NA,10,100,16,16,29,475
2019-05,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,9735,74,20,100,NA,27,12,442
2019-05,Sub-Saharan Africa,Ethiopia,Sheder,Post-emergency,10893,91,20,29,NA,14,39,2178
2019-05,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,11017,94,23,100,5,7,53,612
2019-05,Sub-Saharan Africa,Ethiopia,Shimelba,Post-emergency,7421,95,20,100,20,6,67,463
2019-05,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,50877,146,11,100,213,13,36,942
2019-05,Sub-Saharan Africa,Ethiopia,Tongo,Post-emergency,12219,177,16,100,5,9,53,939
2019-05,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,13076,97,21,100,7,7,67,653
2019-05,Western Asia,Iraq,Arbat,Post-emergency,9000,4,110,100,4,4,NA,NA
2019-05,Western Asia,Iraq,Basirma,Post-emergency,2857,5,90,100,4,5,100,952
2019-05,Western Asia,Iraq,Kawergosk,Post-emergency,7839,4,93,100,4,4,100,979
2019-05,Western Asia,Iraq,Qushtapa,Post-emergency,8186,4,75,100,4,4,100,909
2019-05,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,NA,0,NA,NA,NA,0,NA,0
2019-05,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,NA,0,NA,NA,NA,0,NA,0
2019-05,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,71009,62,33,100,NA,7,73,1775
2019-05,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,39096,65,7,NA,12,7,46,128
2019-05,Sub-Saharan Africa,Niger,Abala,Post-emergency,15141,226,17,NA,64,22,NA,15141
2019-05,Sub-Saharan Africa,Niger,Tabareybarey,Post-emergency,10656,201,16,NA,394,101,NA,10656
2019-05,Sub-Saharan Africa,Rwanda,Gihembe,Post-emergency,12928,58,19,100,134,19,NA,99
2019-05,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,60233,76,20,100,17,17,NA,501
2019-05,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,10426,87,20,87,38,24,NA,868
2019-05,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,14351,97,16,98,125,22,NA,113
2019-05,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,38391,68,29,80,NA,7,62,317
2019-05,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,32844,79,25,86,NA,11,30,483
2019-05,Sub-Saharan Africa,Tanzania,Mtendeli,Post-emergency,36036,80,25,100,NA,7,41,973
2019-05,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,89225,85,20,100,7,12,44,762
2019-05,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,86999,105,20,99,NA,9,47,988
2019-05,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,63303,66,25,100,NA,7,61,673
2019-05,Sub-Saharan Africa,Uganda,Kyaka II,Emergency,92545,NA,8,NA,14,8,NA,NA
2019-05,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,89207,826,17,98,18,4,59,352
2019-05,Sub-Saharan Africa,Zimbabwe,Tongogara,Emergency,12990,NA,11,NA,NA,8,NA,NA
2019-04,Northern Africa,Algeria,Auserd,Post-emergency,18638,61,14,100,4,5,94,642
2019-04,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,26,100,4,5,94,331
2019-04,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,43,100,4,5,98,374
2019-04,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,13,100,5,5,88,1275
2019-04,Northern Africa,Algeria,Smara,Post-emergency,25389,98,9,100,5,5,87,1493
2019-04,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,12222,NA,13,0,16,16,NA,305
2019-04,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,25277,112,12,84,44,39,1,476
2019-04,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,13379,160,14,NA,16,16,NA,431
2019-04,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,13200,NA,11,NA,16,15,NA,471
2019-04,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,57882,1080,10,40,28,27,14,705
2019-04,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,7183,NA,13,0,23,14,NA,205
2019-04,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1226,NA,17,NA,9,10,NA,408
2019-04,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7141,145,9,100,8,8,40,357
2019-04,Sub-Saharan Africa,Chad,Amboko,Post-emergency,11134,NA,25,89,6,6,68,1855
2019-04,Sub-Saharan Africa,Chad,Amnabak,Post-emergency,22929,225,9,100,17,17,22,4585
2019-04,Sub-Saharan Africa,Chad,Beakoro,Post-emergency,1634,NA,14,NA,38,26,16,NA
2019-04,Sub-Saharan Africa,Chad,Bekan,Post-emergency,5407,NA,17,NA,25,20,24,5407
2019-04,Sub-Saharan Africa,Chad,Bekourou,Post-emergency,1444,NA,24,NA,26,20,15,722
2019-04,Sub-Saharan Africa,Chad,Belom,Post-emergency,23157,NA,29,NA,6,6,64,2573
2019-04,Sub-Saharan Africa,Chad,Bredjing,Post-emergency,48439,269,14,100,5,11,40,4036
2019-04,Sub-Saharan Africa,Chad,Dar Es Salam,Post-emergency,12287,NA,25,92,26,24,12,2047
2019-04,Sub-Saharan Africa,Chad,Dembo,Post-emergency,3167,NA,11,NA,59,37,6,1583
2019-04,Sub-Saharan Africa,Chad,Diba,Post-emergency,3578,NA,13,NA,45,31,6,1789
2019-04,Sub-Saharan Africa,Chad,Dilingala,Post-emergency,2329,NA,25,NA,25,17,15,1164
2019-04,Sub-Saharan Africa,Chad,Djabal,Post-emergency,23407,70,19,100,10,10,45,3343
2019-04,Sub-Saharan Africa,Chad,Doholo,Post-emergency,6822,NA,27,91,5,6,59,1137
2019-04,Sub-Saharan Africa,Chad,Dosseye,Post-emergency,16262,NA,35,92,5,6,66,2710
2019-04,Sub-Saharan Africa,Chad,Farchana,Post-emergency,30088,557,14,100,7,8,55,4298
2019-04,Sub-Saharan Africa,Chad,Gaga,Post-emergency,26206,230,15,100,7,8,57,3743
2019-04,Sub-Saharan Africa,Chad,Gon,Post-emergency,1884,NA,25,NA,22,16,17,1884
2019-04,Sub-Saharan Africa,Chad,Gondje,Post-emergency,9199,NA,37,91,7,7,60,1533
2019-04,Sub-Saharan Africa,Chad,Goz Amer,Post-emergency,35866,NA,20,91,8,9,50,4483
2019-04,Sub-Saharan Africa,Chad,Iridimi,Post-emergency,20503,180,14,100,12,12,33,3417
2019-04,Sub-Saharan Africa,Chad,Kerfi,Post-emergency,1335,NA,40,100,5,6,64,445
2019-04,Sub-Saharan Africa,Chad,Kounoungou,Post-emergency,19473,221,14,100,12,12,32,3245
2019-04,Sub-Saharan Africa,Chad,Mile,Post-emergency,20768,266,15,100,14,14,29,3461
2019-04,Sub-Saharan Africa,Chad,Moyo,Post-emergency,8428,NA,41,86,5,6,67,1404
2019-04,Sub-Saharan Africa,Chad,Oure Cassoni,Post-emergency,30449,169,15,100,8,8,45,3044
2019-04,Sub-Saharan Africa,Chad,Silambi,Post-emergency,913,NA,26,NA,36,23,11,913
2019-04,Sub-Saharan Africa,Chad,Touloum,Post-emergency,25515,224,14,100,14,14,31,NA
2019-04,Sub-Saharan Africa,Chad,Treguine,Post-emergency,25539,NA,13,93,7,7,60,2553
2019-04,Sub-Saharan Africa,Chad,Vom,Post-emergency,1214,NA,29,NA,18,13,16,1214
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Bili,Post-emergency,9414,1177,7,NA,16,9,69,2353
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Biringi (Aru),Post-emergency,8616,NA,10,NA,26,20,14,1723
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Boyabu,Post-emergency,16898,NA,19,NA,44,40,9,4224
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,17898,NA,11,NA,44,31,13,4474
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Kaka (Dungu),Post-emergency,1063,NA,35,100,10,10,22,354
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Meri (Aba),Post-emergency,34106,NA,14,0,19,20,15,3410
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Mulongwe (Baraka),Post-emergency,6688,NA,15,100,7,7,49,477
2019-04,Sub-Saharan Africa,Democratic Republic of the Congo,Nambili (Doruma),Post-emergency,5853,NA,18,NA,23,18,23,1951
2019-04,Sub-Saharan Africa,Djibouti,Ali Adde,Post-emergency,15710,73,13,100,56,10,35,NA
2019-04,Sub-Saharan Africa,Ethiopia,Adi Harush,Post-emergency,17000,91,15,100,59,13,46,850
2019-04,Sub-Saharan Africa,Ethiopia,Aysaita,Post-emergency,18562,137,18,100,60,25,42,3712
2019-04,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,17516,52,15,100,6,6,77,1167
2019-04,Sub-Saharan Africa,Ethiopia,Berhale,Post-emergency,17323,100,7,100,37,20,37,1332
2019-04,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,42981,130,12,100,43,39,12,716
2019-04,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,42271,116,15,100,73,43,11,1625
2019-04,Sub-Saharan Africa,Ethiopia,Dollo Ado Transit Centre,Emergency,590,NA,16,NA,73,29,NA,NA
2019-04,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,39142,67,19,100,35,11,44,724
2019-04,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,8567,47,19,101,6,10,46,428
2019-04,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,51807,148,15,100,24,50,10,1671
2019-04,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,64526,NA,15,100,31,11,43,1075
2019-04,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,48275,157,18,100,28,21,19,804
2019-04,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,42247,138,15,100,26,12,40,534
2019-04,Sub-Saharan Africa,Ethiopia,Mai Aini,Post-emergency,15247,94,14,100,36,9,56,802
2019-04,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,34784,141,21,100,28,17,22,579
2019-04,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,80710,135,9,100,16,13,35,477
2019-04,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,9735,74,20,100,NA,27,12,442
2019-04,Sub-Saharan Africa,Ethiopia,Sheder,Post-emergency,10893,91,21,17,NA,14,39,2178
2019-04,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,11017,94,19,100,5,7,53,612
2019-04,Sub-Saharan Africa,Ethiopia,Shimelba,Post-emergency,7157,92,20,100,34,7,62,447
2019-04,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,73885,212,11,100,310,19,23,1343
2019-04,Sub-Saharan Africa,Ethiopia,Tongo,Post-emergency,12219,177,15,100,5,9,53,939
2019-04,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,13076,97,20,100,7,7,67,653
2019-04,Western Asia,Iraq,Arbat,Post-emergency,8935,4,97,100,4,4,89,NA
2019-04,Western Asia,Iraq,Basirma,Post-emergency,2857,5,82,100,4,5,100,952
2019-04,Western Asia,Iraq,Kawergosk,Post-emergency,7839,4,112,100,4,4,100,979
2019-04,Western Asia,Iraq,Qushtapa,Post-emergency,8186,4,86,100,4,4,100,909
2019-04,Sub-Saharan Africa,Kenya,Dagahaley,Post-emergency,74749,90,28,100,NA,7,76,1868
2019-04,Sub-Saharan Africa,Kenya,Hagadera,Post-emergency,79172,95,30,98,NA,5,86,1979
2019-04,Sub-Saharan Africa,Kenya,Ifo,Post-emergency,70569,62,34,100,NA,7,73,1764
2019-04,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,38808,65,7,NA,12,7,46,127
2019-04,Sub-Saharan Africa,Niger,Abala,Post-emergency,15071,225,18,NA,64,21,NA,15071
2019-04,Sub-Saharan Africa,Rwanda,Gihembe,Post-emergency,12946,59,20,100,111,19,NA,99
2019-04,Sub-Saharan Africa,Rwanda,Kigeme,Post-emergency,19845,177,13,92,110,37,NA,NA
2019-04,Sub-Saharan Africa,Rwanda,Mahama,Post-emergency,59843,76,19,100,16,17,NA,498
2019-04,Sub-Saharan Africa,Rwanda,Mugombwa,Post-emergency,10420,77,20,100,47,26,NA,868
2019-04,Sub-Saharan Africa,Rwanda,Nyabiheke,Post-emergency,14412,97,16,97,126,22,NA,114
2019-04,Sub-Saharan Africa,South Sudan,Ajoung Thok,Post-emergency,37854,67,31,100,NA,7,64,312
2019-04,Sub-Saharan Africa,South Sudan,Doro,Post-emergency,60340,93,18,100,NA,16,28,502
2019-04,Sub-Saharan Africa,South Sudan,Gendrassa,Post-emergency,17530,103,22,100,8,8,56,500
2019-04,Sub-Saharan Africa,South Sudan,Kaya,Post-emergency,23247,67,22,100,NA,12,38,505
2019-04,Sub-Saharan Africa,South Sudan,Pamir,Post-emergency,31774,78,26,84,NA,11,31,467
2019-04,Sub-Saharan Africa,South Sudan,Yusuf Batil,Post-emergency,50886,99,18,100,12,13,41,508
2019-04,Northern Africa,Sudan,El Fardus,Post-emergency,5933,NA,21,100,NA,6,51,131
2019-04,Sub-Saharan Africa,Tanzania,Mtendeli,Post-emergency,37068,82,23,100,NA,7,41,1001
2019-04,Sub-Saharan Africa,Tanzania,Nduta,Post-emergency,92475,85,20,100,8,12,44,790
2019-04,Sub-Saharan Africa,Tanzania,Nyarugusu Burundian,Post-emergency,89562,111,19,100,NA,10,43,984
2019-04,Sub-Saharan Africa,Tanzania,Nyarugusu Congolese,Post-emergency,64063,74,22,100,NA,7,61,674
2019-04,Sub-Saharan Africa,Uganda,Kyaka II,Emergency,91390,NA,9,NA,13,8,NA,NA
2019-04,Sub-Saharan Africa,Uganda,Nakivale,Post-emergency,89207,826,17,95,19,4,73,275
2019-04,Sub-Saharan Africa,Uganda,Oruchinga,Post-emergency,7272,NA,22,NA,7,6,68,121
2019-04,Sub-Saharan Africa,Zambia,Mantapala,Post-emergency,14241,75,21,NA,139,6,52,219
2019-03,Northern Africa,Algeria,Auserd,Post-emergency,18638,61,13,100,4,5,94,642
2019-03,Northern Africa,Algeria,Boujdour,Post-emergency,9601,NA,15,100,4,5,94,331
2019-03,Northern Africa,Algeria,Dakhla,Post-emergency,10870,49,47,100,4,5,98,374
2019-03,Northern Africa,Algeria,Layounne,Post-emergency,25503,NA,10,100,5,5,88,1275
2019-03,Northern Africa,Algeria,Smara,Post-emergency,25389,98,9,100,5,5,87,1493
2019-03,Sub-Saharan Africa,Cameroon,Borgop,Post-emergency,12011,NA,13,0,16,16,NA,300
2019-03,Sub-Saharan Africa,Cameroon,Gado,Post-emergency,25277,98,13,98,43,41,NA,476
2019-03,Sub-Saharan Africa,Cameroon,Lolo,Post-emergency,13379,160,15,100,16,16,NA,431
2019-03,Sub-Saharan Africa,Cameroon,Mbile,Post-emergency,13200,NA,11,NA,15,14,NA,471
2019-03,Sub-Saharan Africa,Cameroon,Minawao,Post-emergency,57497,1040,10,50,24,21,17,701
2019-03,Sub-Saharan Africa,Cameroon,Ngam,Post-emergency,7183,NA,14,0,23,14,NA,205
2019-03,Sub-Saharan Africa,Cameroon,Ngarisingo,Post-emergency,1222,NA,18,NA,9,10,NA,407
2019-03,Sub-Saharan Africa,Cameroon,Timangolo,Post-emergency,7141,145,10,100,7,7,43,357
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Bili,Post-emergency,9414,1177,7,NA,16,9,69,2353
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Biringi (Aru),Post-emergency,6083,NA,15,NA,18,16,19,1216
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Inke,Post-emergency,17898,NA,6,NA,44,31,12,4474
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Kaka (Dungu),Post-emergency,846,NA,44,100,7,8,28,282
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Lusenda,Post-emergency,29264,97,21,80,23,16,26,1009
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Meri (Aba),Post-emergency,34106,NA,13,100,19,20,15,3410
2019-03,Sub-Saharan Africa,Democratic Republic of the Congo,Nambili (Doruma),Post-emergency,5853,NA,18,NA,23,18,23,1951
2019-03,Sub-Saharan Africa,Djibouti,Ali Adde,Post-emergency,15475,72,13,100,55,10,35,NA
2019-03,Sub-Saharan Africa,Ethiopia,Adi Harush,Post-emergency,15147,81,18,98,53,11,47,757
2019-03,Sub-Saharan Africa,Ethiopia,Awbarre,Post-emergency,11864,86,22,50,NA,22,11,2372
2019-03,Sub-Saharan Africa,Ethiopia,Aysaita,Post-emergency,18369,136,16,98,64,25,11,3673
2019-03,Sub-Saharan Africa,Ethiopia,Bambasi,Post-emergency,17516,66,14,100,6,6,77,1167
2019-03,Sub-Saharan Africa,Ethiopia,Berhale,Post-emergency,17323,100,8,98,37,20,14,1332
2019-03,Sub-Saharan Africa,Ethiopia,Berhale camp (Afar),Post-emergency,17323,100,8,98,37,20,14,1332
2019-03,Sub-Saharan Africa,Ethiopia,Bokolmanyo,Post-emergency,42981,130,15,100,43,39,12,716
2019-03,Sub-Saharan Africa,Ethiopia,Buramino,Post-emergency,42271,116,15,100,73,43,11,1625
2019-03,Sub-Saharan Africa,Ethiopia,Dollo Ado Transit Centre,Emergency,603,NA,16,NA,75,30,NA,NA
2019-03,Sub-Saharan Africa,Ethiopia,Fugnido,Post-emergency,38506,65,20,100,35,10,44,713
2019-03,Sub-Saharan Africa,Ethiopia,Fugnido 2,Post-emergency,8291,45,19,100,6,9,47,414
2019-03,Sub-Saharan Africa,Ethiopia,Hilaweyn,Post-emergency,51807,148,15,100,24,50,10,1671
2019-03,Sub-Saharan Africa,Ethiopia,Jewi,Post-emergency,64526,142,15,100,31,11,43,1075
2019-03,Sub-Saharan Africa,Ethiopia,Kobe,Post-emergency,48275,163,19,100,28,21,19,804
2019-03,Sub-Saharan Africa,Ethiopia,Kule,Post-emergency,41919,137,15,100,26,12,40,530
2019-03,Sub-Saharan Africa,Ethiopia,Mai Aini,Post-emergency,14367,89,24,98,33,9,59,756
2019-03,Sub-Saharan Africa,Ethiopia,Melkadida,Post-emergency,34784,141,21,100,28,17,22,579
2019-03,Sub-Saharan Africa,Ethiopia,Nguenyyiel,Post-emergency,80478,134,9,100,16,13,35,473
2019-03,Sub-Saharan Africa,Ethiopia,Okugo,Post-emergency,15126,115,19,100,NA,11,30,687
2019-03,Sub-Saharan Africa,Ethiopia,Sheder,Post-emergency,11864,86,16,17,NA,15,39,2372
2019-03,Sub-Saharan Africa,Ethiopia,Sherkole,Post-emergency,11017,111,22,100,5,7,53,612
2019-03,Sub-Saharan Africa,Ethiopia,Shimelba,Post-emergency,6927,89,24,98,33,7,63,432
2019-03,Sub-Saharan Africa,Ethiopia,Tierkidi,Post-emergency,73885,212,15,100,309,19,23,1343
2019-03,Sub-Saharan Africa,Ethiopia,Tongo,Post-emergency,12219,177,18,100,5,9,53,939
2019-03,Sub-Saharan Africa,Ethiopia,Tsore Camp (Assosa),Post-emergency,13076,13576,20,100,7,7,67,653
2019-03,Western Asia,Iraq,Arbat,Post-emergency,8925,NA,90,100,4,4,89,NA
2019-03,Western Asia,Iraq,Basirma,Post-emergency,2855,5,81,100,4,5,100,951
2019-03,Western Asia,Iraq,Kawergosk,Post-emergency,7812,1,75,100,4,4,100,976
2019-03,Western Asia,Iraq,Qushtapa,Post-emergency,8195,4,74,100,4,4,100,910
2019-03,Sub-Saharan Africa,Malawi,Dzaleka,Post-emergency,38527,642,7,NA,12,7,47,135
2019-03,Sub-Saharan Africa,Niger,Abala,Post-emergency,15072,225,13,NA,64,21,NA,15072
